ARO Accession	CVTERM ID	Model Sequence ID	Model ID	Model Name	ARO Name	Protein Accession	DNA Accession	AMR Gene Family	Drug Class	Resistance Mechanism	CARD Short Name
ARO:3003713	40367	3430	2227	VCC-1	VCC-1	ALU64000.1	KT818596.1	VCC beta-lactamase	carbapenem;monobactam;penam	antibiotic inactivation	VCC-1
ARO:3002370	38770	5481	1192	VEB-1	VEB-1	CAM88398.1	CU459141.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-1
ARO:3003146	39723	8048	5673	VEB-10	VEB-10	WP_063865150.1	NG_050318.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-10
ARO:3006208	44670	8049	5674	VEB-11	VEB-11	WP_063865151.1	NG_050319.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-11
ARO:3006209	44671	8050	5675	VEB-12	VEB-12	WP_063865152.1	NG_050320.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-12
ARO:3006210	44672	8051	5676	VEB-13	VEB-13	WP_063865153.1	NG_050321.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-13
ARO:3006211	44673	8052	5677	VEB-14	VEB-14	WP_063865154.1	NG_050322.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-14
ARO:3006212	44674	8053	5678	VEB-15	VEB-15	WP_063865155.1	NG_050323.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-15
ARO:3006213	44675	8054	5679	VEB-17	VEB-17	WP_063865157.1	NG_050325.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-17
ARO:3006214	44676	8055	5680	VEB-19	VEB-19	WP_094009812.1	NG_055500.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-19
ARO:3003712	40366	3416	2222	VEB-1b	VEB-1b	AAK14294.1	AF324834.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-1b
ARO:3002371	38771	1329	1795	VEB-2	VEB-2	AAK29174.1	AY027870.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-2
ARO:3006215	44677	8056	5681	VEB-20	VEB-20	WP_128268286.1	NG_063894.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-20
ARO:3006216	44678	8057	5682	VEB-21	VEB-21	WP_044103626.1	NG_063895.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-21
ARO:3006217	44679	8058	5683	VEB-22	VEB-22	WP_148044475.1	NG_065941.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-22
ARO:3006218	44680	8059	5684	VEB-23	VEB-23	WP_156404662.1	NG_067164.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-23
ARO:3006219	44681	8060	5685	VEB-24	VEB-24	WP_156404663.1	NG_067165.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-24
ARO:3006220	44682	8061	5686	VEB-25	VEB-25	WP_160164840.1	NG_067227.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-25
ARO:3006221	44683	8062	5687	VEB-26	VEB-26	WP_179284393.1	NG_070222.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-26
ARO:3006222	44684	8063	5688	VEB-27	VEB-27	WP_188331880.1	NG_070755.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-27
ARO:3002372	38772	1406	26	VEB-3	VEB-3	AAS48620.1	AY536519.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-3
ARO:3002373	38773	1498	613	VEB-4	VEB-4	ABM54868.1	EF136375.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-4
ARO:3002375	38775	1576	113	VEB-5	VEB-5	ABN80430.1	EF420108.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-5
ARO:3002374	38774	4701	1499	VEB-6	VEB-6	ACA34904.1	EU259884.2	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-6
ARO:3002376	38776	1728	273	VEB-7	VEB-7	ACO56763.1	FJ825622.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-7
ARO:3002377	38777	1805	969	VEB-8	VEB-8	AGH33739.1	JX679208.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-8
ARO:3002378	38778	3589	898	VEB-9	VEB-9	AAK14293.1	AF324833.1	VEB beta-lactamase	cephalosporin;monobactam	antibiotic inactivation	VEB-9
ARO:3002829	39263	5183	579	vgaA	vgaA	AAA26684.1	M90056.1	vga-type ABC-F protein	lincosamide antibiotic;pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin antibiotic	antibiotic target protection	vgaA
ARO:3002830	39264	412	159	vgaALC	vgaALC	ABH10964.1	DQ823382.1	vga-type ABC-F protein	lincosamide antibiotic;pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin antibiotic	antibiotic target protection	vgaALC
ARO:3000118	36257	8145	1817	vgaB	vgaB	AAB95639.1	U82085.2	vga-type ABC-F protein	pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin antibiotic	antibiotic target protection	vgaB
ARO:3002831	39265	5184	2123	vgaC	vgaC	CBL58195.1	FN806792.1	vga-type ABC-F protein	lincosamide antibiotic;pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin antibiotic	antibiotic target protection	vgaC
ARO:3002832	39266	519	1046	vgaD	vgaD	ACX92986.2	GQ205627.1	vga-type ABC-F protein	pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin antibiotic	antibiotic target protection	vgaD
ARO:3002833	39267	562	1626	vgaE	vgaE	CBY88983.1	FR772051.1	vga-type ABC-F protein	lincosamide antibiotic;pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin antibiotic	antibiotic target protection	vgaE
ARO:3004715	42770	5595	3400	vga(E) Staphylococcus cohnii	vga(E) Staphylococcus cohnii	AHB37625.1	KF540226.1	vga-type ABC-F protein	lincosamide antibiotic;pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin antibiotic	antibiotic target protection	Scoh_vga(E)
ARO:3001307	37706	4416	1594	vgbA	vgbA	AAA98349.1	M20129.1	streptogramin vgb lyase	streptogramin B antibiotic;streptogramin antibiotic	antibiotic inactivation	vgbA
ARO:3001308	37707	4415	1144	vgbB	vgbB	AAC61670.1	AF015628.1	streptogramin vgb lyase	streptogramin B antibiotic;streptogramin antibiotic	antibiotic inactivation	vgbB
ARO:3003990	40872	3862	2526	vgbC	vgbC	APB03225.1	KX531055.1	streptogramin vgb lyase	streptogramin B antibiotic;streptogramin antibiotic	antibiotic inactivation	vgbC
ARO:3007003	45465	8064	5689	VHH-1	VHH-1	WP_063865164.1	NG_050334.1	VHH beta-lactamase	carbapenem;cephalosporin	antibiotic inactivation	VHH-1
ARO:3007004	45466	8065	5690	VHW-1	VHW-1	WP_063865165.1	NG_050335.1	VHW beta-lactamase	carbapenem;cephalosporin	antibiotic inactivation	VHW-1
ARO:3004460	41671	4432	2899	Vibrio anguillarum chloramphenicol acetyltransferase	Vibrio anguillarum chloramphenicol acetyltransferase	AAB23649.1	S48276.1	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation	Vang_ACT_CHL
ARO:3004118	41242	8288	2783	Vibrio cholerae OmpT	Vibrio cholerae OmpT	AAC28105.1	AF079766.2	General Bacterial Porin with reduced permeability to peptide antibiotics	peptide antibiotic	reduced permeability to antibiotic	Vcho_OmpT
ARO:3004117	41241	4097	2782	Vibrio cholerae OmpU	Vibrio cholerae OmpU	AID70696.1	KJ699300.1	General Bacterial Porin with reduced permeability to peptide antibiotics	peptide antibiotic	reduced permeability to antibiotic	Vcho_OmpU
ARO:3004289	41453	4194	2842	Vibrio cholerae varG	Vibrio cholerae varG	AAF94716.1	AE003852.1	Subclass B1 Vibrio cholerae varG beta-lactamase	carbapenem	antibiotic inactivation	Vcho_varG
ARO:3002271	38671	1962	1211	VIM-1	VIM-1	AAN63496.1	AF317511.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-1
ARO:3002280	38680	2040	1274	VIM-10	VIM-10	AAS13761.1	AY524989.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-10
ARO:3002281	38681	8189	530	VIM-11	VIM-11	AAT36613.1	AY605049.2	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-11
ARO:3002282	38682	934	119	VIM-12	VIM-12	AAZ73123.1	DQ143913.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-12
ARO:3002283	38683	1005	1556	VIM-13	VIM-13	ABC94518.1	DQ365886.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-13
ARO:3002284	38684	1082	1766	VIM-14	VIM-14	AAT48653.1	AY635904.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-14
ARO:3002285	38685	1164	1810	VIM-15	VIM-15	ACB54702.1	EU419745.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-15
ARO:3002286	38686	1251	602	VIM-16	VIM-16	ACB54703.1	EU419746.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-16
ARO:3002287	38687	8239	168	VIM-17	VIM-17	ABW90721.1	EU118148.2	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-17
ARO:3002288	38688	1407	1957	VIM-18	VIM-18	CAO83029.1	AM778091.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-18
ARO:3002289	38689	1499	1056	VIM-19	VIM-19	ACY29468.1	FJ822963.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-19
ARO:3002272	38672	1577	391	VIM-2	VIM-2	ABR10840.1	EF614235.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-2
ARO:3002290	38690	1654	586	VIM-20	VIM-20	ACV13198.1	GQ414736.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-20
ARO:3002293	38693	1729	296	VIM-23	VIM-23	ACT33323.1	GQ242167.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-23
ARO:3002294	38694	1806	1358	VIM-24	VIM-24	ADL27533.1	HM855205.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-24
ARO:3002295	38695	1890	923	VIM-25	VIM-25	ADO50679.1	HM750249.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-25
ARO:3002296	38696	1963	519	VIM-26	VIM-26	CBY80143.1	FR748153.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-26
ARO:3002297	38697	2041	1058	VIM-27	VIM-27	ADX78234.1	HQ858608.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-27
ARO:3002298	38698	854	629	VIM-28	VIM-28	AEI25539.1	JF900599.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-28
ARO:3002299	38699	935	165	VIM-29	VIM-29	AFP99885.1	JX311308.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-29
ARO:3002273	38673	1006	1863	VIM-3	VIM-3	AAG27703.1	AF300454.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-3
ARO:3002300	38700	1083	481	VIM-30	VIM-30	AET05999.1	JN129451.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-30
ARO:3002301	38701	1165	997	VIM-31	VIM-31	AFK24647.1	JN982330.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-31
ARO:3002302	38702	8290	1521	VIM-32	VIM-32	AEZ49857.1	JN676230.2	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-32
ARO:3002303	38703	1331	1958	VIM-33	VIM-33	AFP99175.1	JX258134.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-33
ARO:3002304	38704	1408	122	VIM-34	VIM-34	AFN88953.1	JX013656.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-34
ARO:3002305	38705	1500	553	VIM-35	VIM-35	AGC50805.1	JX982634.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-35
ARO:3002306	38706	1578	1783	VIM-36	VIM-36	AGC50806.1	JX982635.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-36
ARO:3002307	38707	1655	79	VIM-37	VIM-37	AGC50807.1	JX982636.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-37
ARO:3002308	38708	8265	357	VIM-38	VIM-38	AGE83081.2	KC469971.2	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-38
ARO:3002309	38709	1807	1205	VIM-39	VIM-39	AGS82586.1	KF131539.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-39
ARO:3002274	38674	1891	1078	VIM-4	VIM-4	CAJ32502.1	AM087411.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-4
ARO:3002310	38710	8066	5691	VIM-40	VIM-40	WP_063865190.1	NG_050368.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-40
ARO:3002311	38711	8067	5692	VIM-41	VIM-41	WP_063865191.1	NG_050369.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-41
ARO:3003178	39755	2128	1787	VIM-42	VIM-42	AJP08641.1	KP071470.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-42
ARO:3003179	39756	2129	204	VIM-43	VIM-43	AJP67511.1	KP096412.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-43
ARO:3003660	40270	8068	5693	VIM-44	VIM-44	WP_063865194.1	NG_050372.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-44
ARO:3003661	40271	8069	5694	VIM-45	VIM-45	WP_063865195.1	NG_050373.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-45
ARO:3003662	40272	8070	5695	VIM-46	VIM-46	WP_063865196.1	NG_050374.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-46
ARO:3005495	43957	8071	5696	VIM-47	VIM-47	WP_063865197.1	NG_050375.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-47
ARO:3005496	43958	8072	5697	VIM-48	VIM-48	WP_136512106.1	NG_064783.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-48
ARO:3005497	43959	8073	5698	VIM-49	VIM-49	WP_063865198.1	NG_050376.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-49
ARO:3002275	38675	855	661	VIM-5	VIM-5	AAN52134.1	AY144612.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-5
ARO:3005498	43960	8074	5699	VIM-50	VIM-50	WP_063865199.1	NG_050378.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-50
ARO:3005499	43961	8075	5700	VIM-51	VIM-51	WP_063865200.1	NG_050379.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-51
ARO:3005500	43962	8076	5701	VIM-52	VIM-52	WP_094009807.1	NG_055489.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-52
ARO:3005501	43963	8077	5702	VIM-53	VIM-53	WP_122630828.1	NG_062231.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-53
ARO:3005502	43964	8078	5703	VIM-54	VIM-54	WP_077064888.1	NG_052864.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-54
ARO:3005503	43965	8079	5704	VIM-55	VIM-55	WP_136512107.1	NG_064784.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-55
ARO:3005504	43966	8080	5705	VIM-56	VIM-56	WP_104009846.1	NG_056405.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-56
ARO:3005505	43967	8081	5706	VIM-57	VIM-57	WP_111672914.1	NG_060572.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-57
ARO:3005506	43968	8082	5707	VIM-58	VIM-58	WP_111772163.1	NG_060588.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-58
ARO:3005507	43969	8083	5708	VIM-59	VIM-59	WP_114699283.1	NG_061412.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-59
ARO:3002276	38676	936	438	VIM-6	VIM-6	AAN84550.1	AY165025.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-6
ARO:3005508	43970	8084	5709	VIM-60	VIM-60	WP_114699277.1	NG_061404.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-60
ARO:3005509	43971	8085	5710	VIM-61	VIM-61	WP_123002103.1	NG_062359.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-61
ARO:3005510	43972	8086	5711	VIM-62	VIM-62	WP_128268287.1	NG_063896.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-62
ARO:3005511	43973	8087	5712	VIM-63	VIM-63	WP_136512108.1	NG_064785.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-63
ARO:3005512	43974	8088	5713	VIM-64	VIM-64	WP_140423327.1	NG_065447.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-64
ARO:3005513	43975	8089	5714	VIM-65	VIM-65	WP_140423328.1	NG_065448.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-65
ARO:3005514	43976	8090	5715	VIM-66	VIM-66	WP_136512109.1	NG_064786.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-66
ARO:3005515	43977	8091	5716	VIM-67	VIM-67	WP_142875125.1	NG_065942.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-67
ARO:3005516	43978	8092	5717	VIM-68	VIM-68	WP_148044476.1	NG_065943.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-68
ARO:3005517	43979	8093	5718	VIM-69	VIM-69	WP_130202201.1	NG_067166.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-69
ARO:3002277	38677	1007	2061	VIM-7	VIM-7	CAD61201.1	AJ536835.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-7
ARO:3005518	43980	8094	5719	VIM-70	VIM-70	WP_164461303.1	NG_068039.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-70
ARO:3005519	43981	8095	5720	VIM-71	VIM-71	WP_179284394.1	NG_070223.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-71
ARO:3005520	43982	8096	5721	VIM-72	VIM-72	WP_188331881.1	NG_070756.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-72
ARO:3005521	43983	8097	5722	VIM-73	VIM-73	WP_188331882.1	NG_070757.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-73
ARO:3002278	38678	1084	262	VIM-8	VIM-8	AAS13759.1	AY524987.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-8
ARO:3002279	38679	1166	1857	VIM-9	VIM-9	AAS13760.1	AY524988.1	VIM beta-lactamase	carbapenem;cephalosporin;cephamycin;penam;penem	antibiotic inactivation	VIM-9
ARO:3005015	43204	6048	3758	VMB-1	VMB-1	QGQ32905.1	MN719868.1	VMB beta-lactamase	carbapenem	antibiotic inactivation	VMB-1
ARO:3004476	41736	5366	2907	vmlR	vmlR	NP_388442.1	NC_000964.3	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	lincosamide antibiotic;streptogramin B antibiotic;streptogramin antibiotic	antibiotic target protection	vmlR
